Codigo,Data_Inicio,Data_Fim,Ato_Legal,Numero,Ano,IBS,CBS
46021900,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
46029000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
47,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
47010000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
47020000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4703,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
47031,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
47031100,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
47031900,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
47032,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
470321,01/01/2023,31/12/9999,Res Camex,413,2022,0.1,0.17
47032110,01/01/2023,31/12/9999,Res Camex,413,2022,0.1,0.17
47032190,01/01/2023,31/12/9999,Res Camex,413,2022,0.1,0.17
47032900,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4704,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
47041,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
47041100,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
47041900,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
47042,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
47042100,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
47042900,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
47050000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4706,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
47061000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
47062000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
47063000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
47069,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
47069100,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
47069200,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
47069300,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4707,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
47071000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
47072000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
47073000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
47079000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
480100,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48010020,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48010030,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48010090,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4802,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48021000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
480220,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48022010,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48022090,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
480240,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48024010,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48024090,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48025,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
480254,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48025410,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4802549,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48025491,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48025499,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
480255,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48025510,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4802559,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48025591,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48025592,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48025599,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
480256,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48025610,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4802569,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48025691,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48025692,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48025693,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48025699,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
480257,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48025710,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4802579,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48025791,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48025792,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48025793,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48025799,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
480258,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48025810,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4802589,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48025891,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48025892,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48025899,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48026,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
480261,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48026110,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4802619,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48026191,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48026192,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48026199,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
480262,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48026210,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4802629,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48026291,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48026292,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48026299,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
480269,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48026910,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4802699,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48026991,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48026992,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48026999,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
480300,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48030010,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48030090,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4804,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48041,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48041100,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48041900,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48042,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48042100,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48042900,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48043,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
480431,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48043110,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48043190,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
480439,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48043910,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48043990,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48044,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48044100,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48044200,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48044900,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48045,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48045100,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48045200,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
480459,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48045910,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48045990,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4805,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48051,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48051100,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48051200,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48051900,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48052,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48052400,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48052500,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48053000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
480540,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48054010,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48054090,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48055000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48059,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48059100,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
480592,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48059210,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48059290,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48059300,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4806,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48061000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48062000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48063000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48064000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48070000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4808,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48081000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48084000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48089000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4809,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48092000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48099000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4810,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48101,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
481013,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48101310,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4810138,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48101381,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48101382,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48101389,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4810139,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48101391,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48101399,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
481014,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48101410,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4810148,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48101481,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48101482,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48101489,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48101490,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
481019,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48101910,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4810198,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48101981,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48101982,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48101989,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4810199,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48101991,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48101999,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48102,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
481022,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48102210,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48102290,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
481029,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48102910,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48102990,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48103,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
481031,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48103110,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48103190,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
481032,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48103210,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48103290,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
481039,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48103910,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48103990,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48109,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
481092,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48109210,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48109290,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
481099,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48109910,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48109990,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4811,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
481110,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48111010,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48111090,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48114,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
481141,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48114110,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48114190,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
481149,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48114910,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48114990,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48115,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
481151,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48115110,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4811512,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48115121,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48115122,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48115123,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48115128,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48115129,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48115130,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
481159,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48115910,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4811592,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48115921,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48115922,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48115923,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48115929,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48115930,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
481160,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48116010,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48116090,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
481190,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48119010,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48119090,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48120000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4813,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48131000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48132000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48139000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4814,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48142000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48149000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4816,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48162000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
481690,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48169010,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48169090,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4817,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48171000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48172000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48173000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4818,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48181000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48182000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48183000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48185000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
481890,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48189010,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48189090,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4819,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48191000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48192000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48193000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48194000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48195000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48196000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4820,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48201000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48202000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48203000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48204000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48205000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48209000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4821,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48211000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48219000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4822,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48221000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48229000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4823,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
482320,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48232010,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4823209,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48232091,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48232099,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48234000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48236,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48236100,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48236900,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48237000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
482390,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48239010,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48239020,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4823909,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48239091,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
48239099,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
49,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4901,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
49011000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
49019,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
49019100,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
49019900,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4902,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
49021000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
49029000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
49030000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
49040000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4905,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
49052000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
49059000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
49060000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
490700,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
49070010,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
49070020,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
49070030,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
49070090,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4908,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
49081000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
49089000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
49090000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
49100000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4911,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
491110,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
49111010,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
49111090,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
49119,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
49119100,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
49119900,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
50,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
50010000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
50020000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
500300,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
50030010,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
50030090,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
50040000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
50050000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
50060000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
5007,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
500710,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
50071010,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
50071090,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
500720,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
50072010,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
50072090,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
50079000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
51,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
5101,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
51011,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
510111,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
51011110,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
51011190,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
51011900,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
51012,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
51012100,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
51012900,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
51013000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
5102,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
51021,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
51021100,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
51021900,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
51022000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
5103,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
51031000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
51032000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
51033000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
51040000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
5105,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
51051000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
51052,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
51052100,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
